date,005930,000660,005380,005490,035420,051910,105560,012330,015760,032830,068270,091990,130960,263750,086900,003670,034230,036490,253450,046890,151910
2016-12-20,275974848000.0,50150497950.0,57329828500.0,70989569000.0,51638218000.0,53665117000.0,26341700000.0,20809355000.0,42797538000.0,12420805000.0,70607965365.0,,21096720000.0,,11941885500.0,2768337200.0,8754732200.0,24312875300.0,,4862571200.0,0.0
2016-12-21,236530810000.0,74790450000.0,44511978000.0,74813640000.0,34427126000.0,57213228000.0,28582664000.0,41551735000.0,46260511600.0,27986165500.0,88961501700.0,,13420671000.0,,6478368400.0,415540450.0,6765339900.0,17132570000.0,,3043132400.0,0.0
2016-12-22,229909428000.0,184088996000.0,47475996000.0,76033217000.0,60817321000.0,45220560000.0,24526656000.0,48789711000.0,38821005850.0,25805154000.0,56652503708.0,,19629719700.0,,8690201600.0,690947000.0,5759309550.0,19927770800.0,,4232620200.0,0.0
2016-12-23,297054054000.0,138067711200.0,51539616000.0,77016845500.0,40992000000.0,57698849000.0,21443976450.0,27180868000.0,44700389750.0,12367374000.0,77071770776.0,,16317931700.0,,8305197600.0,1255321050.0,5201653000.0,16624194300.0,,2416868500.0,0.0
2016-12-26,173456656000.0,73187449500.0,29781305500.0,69929728000.0,15808725000.0,38293589000.0,20683665600.0,18779376000.0,51760203750.0,9936768000.0,102854873651.0,,11095321600.0,,5803935000.0,1617256400.0,4956341500.0,19651248000.0,,3582870450.0,0.0
2016-12-27,167431131000.0,53667007350.0,48728868000.0,45984823500.0,24674664000.0,79786635500.0,18380594400.0,20649395000.0,93601957000.0,17486555000.0,148230646704.0,,12593880000.0,,6816152400.0,937574950.0,7338492700.0,16637163300.0,,3911862750.0,0.0
2016-12-28,238265304000.0,58785118900.0,54137527500.0,51128360500.0,44053331000.0,43385247000.0,32490414800.0,50743539000.0,84262826450.0,18256702000.0,173045460000.0,,29360812800.0,,14289536100.0,795244800.0,5107167450.0,7824544000.0,,3473979600.0,0.0
2016-12-29,270892858000.0,80855863200.0,55667318000.0,63291440000.0,43651100000.0,43277976000.0,40534852800.0,39135888000.0,60641564650.0,19773337500.0,53172773400.0,,11101451100.0,,9734466800.0,639648000.0,3563339850.0,6758536200.0,,3857923900.0,0.0
2017-01-02,167886660000.0,70883789800.0,81878100000.0,37496630500.0,23913729000.0,74621591000.0,14729759400.0,33573418500.0,32721084500.0,10514900000.0,46912598600.0,,28062232800.0,,6040178100.0,644808000.0,3098421800.0,6491520000.0,,10321645600.0,0.0
2017-01-03,268407072000.0,125471288250.0,110656638000.0,68758272000.0,39704522000.0,66427480000.0,41807134500.0,41982618500.0,35259890400.0,20120210000.0,40728555400.0,,23960466000.0,,7562637900.0,1156423250.0,4505888250.0,8066893500.0,,5282224400.0,0.0
2017-01-04,288258480000.0,126600853500.0,92681204000.0,62407217500.0,97490790000.0,68627794500.0,36701674250.0,56972748000.0,68611617300.0,19653977000.0,37132665800.0,,25046615100.0,,5479051400.0,1635278700.0,8668585800.0,7302873600.0,,5995333600.0,0.0
